model,dataset,definition,outcome,scope,n_seeds,n_problems,numerator_count,denominator_count,estimate,binomial_wilson95_lower,binomial_wilson95_upper,cluster_ci95_lower,cluster_ci95_upper,contrast
llama,gsm8k,complete_all_correct,harm,leave_out:314159,2,400,0.0,493.0,0.0,4.336808689942018e-19,0.007731759804852504,0.0,0.0,B_to_C_tokens
llama,gsm8k,complete_all_correct,harm,leave_out:271828,2,400,0.0,489.0,0.0,0.0,0.007794512316163981,0.0,0.0,B_to_C_tokens
llama,gsm8k,complete_all_correct,certain_harm,all_seeds,3,400,0.0,735.0,0.0,4.336808689942018e-19,0.005199300573665274,0.0,0.0,B_to_C_tokens
llama,gsm8k,complete_all_correct,certain_harm,leave_out:42,2,400,0.0,488.0,0.0,0.0,0.007810359927576922,0.0,0.0,B_to_C_tokens
llama,gsm8k,complete_all_correct,certain_harm,leave_out:314159,2,400,0.0,493.0,0.0,4.336808689942018e-19,0.007731759804852504,0.0,0.0,B_to_C_tokens
llama,gsm8k,complete_all_correct,certain_harm,leave_out:271828,2,400,0.0,489.0,0.0,0.0,0.007794512316163981,0.0,0.0,B_to_C_tokens
llama,gsm8k,complete_all_correct,possible_harm,all_seeds,3,400,1.0,735.0,0.0013605442176870747,0.00024020984875583462,0.007666031403620556,0.0,0.004285867565910482,B_to_C_tokens
llama,gsm8k,complete_all_correct,possible_harm,leave_out:42,2,400,1.0,488.0,0.0020491803278688526,0.00036182227664883094,0.011514888634831463,0.0,0.00646551724137931,B_to_C_tokens
llama,gsm8k,complete_all_correct,possible_harm,leave_out:314159,2,400,1.0,493.0,0.002028397565922921,0.0003581517591554756,0.011399037012005944,0.0,0.006382978723404255,B_to_C_tokens
llama,gsm8k,complete_all_correct,possible_harm,leave_out:271828,2,400,0.0,489.0,0.0,0.0,0.007794512316163981,0.0,0.0,B_to_C_tokens
llama,math,complete_plurality_correct,harm,all_seeds,3,400,19.0,568.0,0.03345070422535211,0.021517731559978895,0.05165195240624412,0.018831667390989425,0.05,A_to_B_resampling
llama,math,complete_plurality_correct,harm,leave_out:42,2,400,13.0,376.0,0.034574468085106384,0.020314939261101034,0.058247993056355446,0.016260162601626018,0.05555555555555555,A_to_B_resampling
llama,math,complete_plurality_correct,harm,leave_out:314159,2,400,13.0,381.0,0.03412073490813648,0.0200469142647566,0.05749529990348845,0.016948129042823223,0.05361930294906166,A_to_B_resampling
llama,math,complete_plurality_correct,harm,leave_out:271828,2,400,12.0,379.0,0.0316622691292876,0.018203242324385818,0.05451996510058073,0.015502877007911772,0.050666666666666665,A_to_B_resampling
llama,math,complete_plurality_correct,certain_harm,all_seeds,3,400,12.0,568.0,0.02112676056338028,0.012125935182869687,0.036561438548498845,0.009415312536436968,0.034755821141561914,A_to_B_resampling
llama,math,complete_plurality_correct,certain_harm,leave_out:42,2,400,9.0,376.0,0.023936170212765957,0.012642991548345143,0.044858522079224625,0.008333333333333333,0.0424416332910032,A_to_B_resampling
llama,math,complete_plurality_correct,certain_harm,leave_out:314159,2,400,8.0,381.0,0.02099737532808399,0.010677260682548014,0.04088022712423916,0.007792207792207792,0.036458333333333336,A_to_B_resampling
llama,math,complete_plurality_correct,certain_harm,leave_out:271828,2,400,7.0,379.0,0.018469656992084433,0.008974874635408142,0.03762785975927576,0.0057306590257879654,0.033419023136246784,A_to_B_resampling
llama,math,complete_plurality_correct,possible_harm,all_seeds,3,400,26.0,568.0,0.045774647887323945,0.03142670625316822,0.06622528794790929,0.027471988795518206,0.06642744598310127,A_to_B_resampling
llama,math,complete_plurality_correct,possible_harm,leave_out:42,2,400,18.0,376.0,0.047872340425531915,0.03049311196762162,0.07439659371219325,0.02652471956792688,0.07253990473006851,A_to_B_resampling
llama,math,complete_plurality_correct,possible_harm,leave_out:314159,2,400,17.0,381.0,0.04461942257217848,0.028042093810212835,0.07028790144719853,0.023979699219347925,0.06806282722513089,A_to_B_resampling
llama,math,complete_plurality_correct,possible_harm,leave_out:271828,2,400,17.0,379.0,0.044854881266490766,0.028191058951175553,0.07065262150407361,0.02398009735923836,0.06830722141523136,A_to_B_resampling
llama,math,complete_all_correct,harm,all_seeds,3,400,0.0,278.0,0.0,0.0,0.013629857142976388,0.0,0.0,A_to_B_resampling
llama,math,complete_all_correct,harm,leave_out:42,2,400,0.0,189.0,0.0,0.0,0.019920295377281655,0.0,0.0,A_to_B_resampling
llama,math,complete_all_correct,harm,leave_out:314159,2,400,0.0,185.0,0.0,0.0,0.02034224287761729,0.0,0.0,A_to_B_resampling
llama,math,complete_all_correct,harm,leave_out:271828,2,400,0.0,182.0,0.0,0.0,0.020670623471593,0.0,0.0,A_to_B_resampling
llama,math,complete_all_correct,certain_harm,all_seeds,3,400,0.0,278.0,0.0,0.0,0.013629857142976388,0.0,0.0,A_to_B_resampling
llama,math,complete_all_correct,certain_harm,leave_out:42,2,400,0.0,189.0,0.0,0.0,0.019920295377281655,0.0,0.0,A_to_B_resampling
llama,math,complete_all_correct,certain_harm,leave_out:314159,2,400,0.0,185.0,0.0,0.0,0.02034224287761729,0.0,0.0,A_to_B_resampling
llama,math,complete_all_correct,certain_harm,leave_out:271828,2,400,0.0,182.0,0.0,0.0,0.020670623471593,0.0,0.0,A_to_B_resampling
llama,math,complete_all_correct,possible_harm,all_seeds,3,400,0.0,278.0,0.0,0.0,0.013629857142976388,0.0,0.0,A_to_B_resampling
llama,math,complete_all_correct,possible_harm,leave_out:42,2,400,0.0,189.0,0.0,0.0,0.019920295377281655,0.0,0.0,A_to_B_resampling
llama,math,complete_all_correct,possible_harm,leave_out:314159,2,400,0.0,185.0,0.0,0.0,0.02034224287761729,0.0,0.0,A_to_B_resampling
llama,math,complete_all_correct,possible_harm,leave_out:271828,2,400,0.0,182.0,0.0,0.0,0.020670623471593,0.0,0.0,A_to_B_resampling
llama,math,complete_plurality_correct,harm,all_seeds,3,400,19.0,568.0,0.03345070422535211,0.021517731559978895,0.05165195240624412,0.018831667390989425,0.05,A_to_C_combined
llama,math,complete_plurality_correct,harm,leave_out:42,2,400,13.0,376.0,0.034574468085106384,0.020314939261101034,0.058247993056355446,0.016260162601626018,0.05555555555555555,A_to_C_combined
llama,math,complete_plurality_correct,harm,leave_out:314159,2,400,13.0,381.0,0.03412073490813648,0.0200469142647566,0.05749529990348845,0.016948129042823223,0.05361930294906166,A_to_C_combined
llama,math,complete_plurality_correct,harm,leave_out:271828,2,400,12.0,379.0,0.0316622691292876,0.018203242324385818,0.05451996510058073,0.015502877007911772,0.050666666666666665,A_to_C_combined
llama,math,complete_plurality_correct,certain_harm,all_seeds,3,400,11.0,568.0,0.01936619718309859,0.010847539579769541,0.034342361260905487,0.008403008854548531,0.03237410071942446,A_to_C_combined
llama,math,complete_plurality_correct,certain_harm,leave_out:42,2,400,8.0,376.0,0.02127659574468085,0.010819753284093002,0.04141640567100509,0.007481296758104738,0.03875968992248062,A_to_C_combined
llama,math,complete_plurality_correct,certain_harm,leave_out:314159,2,400,8.0,381.0,0.02099737532808399,0.010677260682548014,0.04088022712423916,0.007792207792207792,0.036458333333333336,A_to_C_combined
llama,math,complete_plurality_correct,certain_harm,leave_out:271828,2,400,6.0,379.0,0.0158311345646438,0.007275225678582534,0.03410341411004485,0.00510204081632653,0.029411764705882353,A_to_C_combined
llama,math,complete_plurality_correct,possible_harm,all_seeds,3,400,26.0,568.0,0.045774647887323945,0.03142670625316822,0.06622528794790929,0.027471988795518206,0.06642744598310127,A_to_C_combined
llama,math,complete_plurality_correct,possible_harm,leave_out:42,2,400,18.0,376.0,0.047872340425531915,0.03049311196762162,0.07439659371219325,0.02652471956792688,0.07253990473006851,A_to_C_combined
llama,math,complete_plurality_correct,possible_harm,leave_out:314159,2,400,17.0,381.0,0.04461942257217848,0.028042093810212835,0.07028790144719853,0.023979699219347925,0.06806282722513089,A_to_C_combined
llama,math,complete_plurality_correct,possible_harm,leave_out:271828,2,400,17.0,379.0,0.044854881266490766,0.028191058951175553,0.07065262150407361,0.02398009735923836,0.06830722141523136,A_to_C_combined
llama,math,complete_all_correct,harm,all_seeds,3,400,0.0,278.0,0.0,0.0,0.013629857142976388,0.0,0.0,A_to_C_combined
llama,math,complete_all_correct,harm,leave_out:42,2,400,0.0,189.0,0.0,0.0,0.019920295377281655,0.0,0.0,A_to_C_combined
llama,math,complete_all_correct,harm,leave_out:314159,2,400,0.0,185.0,0.0,0.0,0.02034224287761729,0.0,0.0,A_to_C_combined
llama,math,complete_all_correct,harm,leave_out:271828,2,400,0.0,182.0,0.0,0.0,0.020670623471593,0.0,0.0,A_to_C_combined
llama,math,complete_all_correct,certain_harm,all_seeds,3,400,0.0,278.0,0.0,0.0,0.013629857142976388,0.0,0.0,A_to_C_combined
llama,math,complete_all_correct,certain_harm,leave_out:42,2,400,0.0,189.0,0.0,0.0,0.019920295377281655,0.0,0.0,A_to_C_combined
llama,math,complete_all_correct,certain_harm,leave_out:314159,2,400,0.0,185.0,0.0,0.0,0.02034224287761729,0.0,0.0,A_to_C_combined
llama,math,complete_all_correct,certain_harm,leave_out:271828,2,400,0.0,182.0,0.0,0.0,0.020670623471593,0.0,0.0,A_to_C_combined
llama,math,complete_all_correct,possible_harm,all_seeds,3,400,0.0,278.0,0.0,0.0,0.013629857142976388,0.0,0.0,A_to_C_combined
llama,math,complete_all_correct,possible_harm,leave_out:42,2,400,0.0,189.0,0.0,0.0,0.019920295377281655,0.0,0.0,A_to_C_combined
llama,math,complete_all_correct,possible_harm,leave_out:314159,2,400,0.0,185.0,0.0,0.0,0.02034224287761729,0.0,0.0,A_to_C_combined
llama,math,complete_all_correct,possible_harm,leave_out:271828,2,400,0.0,182.0,0.0,0.0,0.020670623471593,0.0,0.0,A_to_C_combined
llama,math,complete_plurality_correct,harm,all_seeds,3,400,0.0,568.0,0.0,4.336808689942018e-19,0.0067176990430465565,0.0,0.0,B_to_C_tokens
llama,math,complete_plurality_correct,harm,leave_out:42,2,400,0.0,376.0,0.0,8.673617379884035e-19,0.010113321575324671,0.0,0.0,B_to_C_tokens
llama,math,complete_plurality_correct,harm,leave_out:314159,2,400,0.0,381.0,0.0,0.0,0.009981925628454551,0.0,0.0,B_to_C_tokens
llama,math,complete_plurality_correct,harm,leave_out:271828,2,400,0.0,379.0,0.0,8.673617379884035e-19,0.010034072152288218,0.0,0.0,B_to_C_tokens
llama,math,complete_plurality_correct,certain_harm,all_seeds,3,400,0.0,568.0,0.0,4.336808689942018e-19,0.0067176990430465565,0.0,0.0,B_to_C_tokens
llama,math,complete_plurality_correct,certain_harm,leave_out:42,2,400,0.0,376.0,0.0,8.673617379884035e-19,0.010113321575324671,0.0,0.0,B_to_C_tokens
llama,math,complete_plurality_correct,certain_harm,leave_out:314159,2,400,0.0,381.0,0.0,0.0,0.009981925628454551,0.0,0.0,B_to_C_tokens
llama,math,complete_plurality_correct,certain_harm,leave_out:271828,2,400,0.0,379.0,0.0,8.673617379884035e-19,0.010034072152288218,0.0,0.0,B_to_C_tokens
llama,math,complete_plurality_correct,possible_harm,all_seeds,3,400,13.0,568.0,0.022887323943661973,0.013423410463755659,0.03876143615830638,0.011588925072519294,0.03591759640213993,B_to_C_tokens
llama,math,complete_plurality_correct,possible_harm,leave_out:42,2,400,8.0,376.0,0.02127659574468085,0.010819753284093002,0.04141640567100509,0.007936507936507936,0.037333333333333336,B_to_C_tokens
llama,math,complete_plurality_correct,possible_harm,leave_out:314159,2,400,9.0,381.0,0.023622047244094488,0.01247642322064475,0.044278009858434,0.01,0.039886395123302845,B_to_C_tokens
llama,math,complete_plurality_correct,possible_harm,leave_out:271828,2,400,9.0,379.0,0.023746701846965697,0.012542521070839328,0.04450840253595762,0.01020408163265306,0.040002358490566006,B_to_C_tokens
llama,math,complete_all_correct,harm,all_seeds,3,400,0.0,278.0,0.0,0.0,0.013629857142976388,0.0,0.0,B_to_C_tokens
llama,math,complete_all_correct,harm,leave_out:42,2,400,0.0,189.0,0.0,0.0,0.019920295377281655,0.0,0.0,B_to_C_tokens
llama,math,complete_all_correct,harm,leave_out:314159,2,400,0.0,185.0,0.0,0.0,0.02034224287761729,0.0,0.0,B_to_C_tokens
llama,math,complete_all_correct,harm,leave_out:271828,2,400,0.0,182.0,0.0,0.0,0.020670623471593,0.0,0.0,B_to_C_tokens
llama,math,complete_all_correct,certain_harm,all_seeds,3,400,0.0,278.0,0.0,0.0,0.013629857142976388,0.0,0.0,B_to_C_tokens
llama,math,complete_all_correct,certain_harm,leave_out:42,2,400,0.0,189.0,0.0,0.0,0.019920295377281655,0.0,0.0,B_to_C_tokens
llama,math,complete_all_correct,certain_harm,leave_out:314159,2,400,0.0,185.0,0.0,0.0,0.02034224287761729,0.0,0.0,B_to_C_tokens
llama,math,complete_all_correct,certain_harm,leave_out:271828,2,400,0.0,182.0,0.0,0.0,0.020670623471593,0.0,0.0,B_to_C_tokens
llama,math,complete_all_correct,possible_harm,all_seeds,3,400,0.0,278.0,0.0,0.0,0.013629857142976388,0.0,0.0,B_to_C_tokens
llama,math,complete_all_correct,possible_harm,leave_out:42,2,400,0.0,189.0,0.0,0.0,0.019920295377281655,0.0,0.0,B_to_C_tokens
llama,math,complete_all_correct,possible_harm,leave_out:314159,2,400,0.0,185.0,0.0,0.0,0.02034224287761729,0.0,0.0,B_to_C_tokens
llama,math,complete_all_correct,possible_harm,leave_out:271828,2,400,0.0,182.0,0.0,0.0,0.020670623471593,0.0,0.0,B_to_C_tokens
